YDR381W	0.00667201
YLR429W	0.006669262
YBL003C	0.006665403
YPR161C	0.006664289
YLR150W	0.006663192
YDR174W	0.00666271
YDR388W	0.006661614
YKR048C	0.006661149
YJL033W	0.006661099
YGL207W	0.006658958
YDL014W	0.006658759
YGL252C	0.006657099
YMR186W	0.006656254
YMR229C	0.006656072
YIL148W	0.006655823
YDL095W	0.006654994
YNL209W	0.00665448
YAL027W	0.006654447
YGL173C	0.006654298
YPL001W	0.006654264
YBR010W	0.006654215
YCR009C	0.006654016
YNL031C	0.006653999
YCL014W	0.006653271
YBL002W	0.006653237
YBR009C	0.006653039
YML069W	0.006652989
YIL035C	0.006652956
YPL004C	0.00665279
YIL070C	0.006652591
YGL106W	0.006652177
YNL088W	0.006652012
YHR121W	0.006651465
YIL043C	0.006651465
YFR010W	0.006651399
YJL138C	0.006651035
YCR043C	0.006650422
YDL060W	0.006650323
YDL182W	0.006650141
YHR013C	0.006649926
YGR086C	0.006649926
YDR365C	0.006649843
YLR455W	0.006649744
YKL018W	0.006649711
YNR051C	0.006649694
YLR022C	0.006649529
YHL034C	0.006649363
YCR008W	0.006649131
YEL037C	0.00664885
YPR175W	0.006648767
YPL022W	0.006648751
YLR249W	0.006648569
YPL146C	0.006648569
YIL103W	0.006648519
YLR320W	0.006648404
YOL013C	0.006648371
YHR090C	0.006647858
YGL213C	0.006647791
YIL076W	0.006647659
YHR118C	0.006647659
YLR197W	0.00664761
YIR001C	0.006647593
YMR240C	0.006647577
YLR175W	0.006647577
YIL063C	0.006647544
YHR039C	0.006647544
YOR061W	0.006647544
YGL120C	0.006647494
YER116C	0.006647444
YLR418C	0.006647411
YKR092C	0.006647262
YOL004W	0.006646948
YLR398C	0.006646899
YLL022C	0.006646634
YGR090W	0.006646469
YAL007C	0.006646353
YOR206W	0.006646254
YGR250C	0.006646138
YCR028C-A	0.006646022
YDL019C	0.006645923
YMR031C	0.006645841
YMR075W	0.006645841
YOR081C	0.006645791
YNL308C	0.006645791
YDL043C	0.006645659
YAR007C	0.006645609
YBR159W	0.006645576
YER147C	0.006645262
YBL093C	0.006645229
YOR294W	0.006645212
YER050C	0.006645196
YNL317W	0.00664513
YJR009C	0.006644931
YDR044W	0.006644931
YGL200C	0.006644931
YBR079C	0.006644915
YDR449C	0.006644866
YNL189W	0.0066447
YHR193C	0.00664432
YDL040C	0.00664427
YDR385W	0.006644171
YPL209C	0.006644023
YDR283C	0.00664399
YDL208W	0.00664394
YLR144C	0.006643758
YML012W	0.006643544
YBL024W	0.006643527
YNL030W	0.006643527
YML010W	0.006643477
YJL128C	0.006643411
YLR347C	0.006643329
YGR103W	0.00664323
YJL109C	0.006642982
YDL070W	0.006642933
YDR099W	0.006642916
YNL186W	0.006642668
YJR032W	0.006642652
YBR278W	0.006642619
YJR010C-A	0.00664242
YJL044C	0.006642404
YDR440W	0.006642189
YML065W	0.006642024
YER021W	0.006642008
YGL244W	0.006641975
YLR435W	0.006641942
YOR058C	0.006641942
YKR081C	0.006641909
YAL001C	0.006641793
YPR093C	0.006641628
YOR310C	0.006641578
YJL050W	0.006641562
YER049W	0.006641562
YPR162C	0.006641545
YFR030W	0.006641463
YJR084W	0.006641331
YBR065C	0.006641298
YOL012C	0.006641265
YNL248C	0.006641215
YML011C	0.006641199
YHR052W	0.006641182
YNL244C	0.006641149
YER164W	0.00664105
YBR058C	0.006640968
YDL148C	0.006640951
YHR066W	0.006640951
YBR175W	0.006640902
YDR207C	0.006640869
YNL136W	0.00664072
YKL212W	0.00664072
YMR309C	0.00664072
YLL027W	0.006640605
YBL071W-A	0.006640506
YLR002C	0.00664039
YAR010C	0.006640275
YER133W	0.006640275
YDR052C	0.006640242
YOR257W	0.006640126
YGL112C	0.00664011
YER162C	0.006639994
YCL011C	0.006639978
YIL026C	0.006639928
YEL034W	0.006639911
YLR203C	0.006639895
YEL026W	0.006639862
YMR093W	0.006639713
YBR087W	0.006639664
YDR224C	0.006639631
YER035W	0.006639582
YPR171W	0.006639565
YMR128W	0.006639532
YNL293W	0.006639449
YNL061W	0.0066394
YBR060C	0.0066394
YDR001C	0.006639384
YER151C	0.006639318
YMR072W	0.006639301
YOR361C	0.006639252
YJL047C	0.006639136
YJL052W	0.006639103
YNR054C	0.006639054
YLR085C	0.006639021
YPL240C	0.006638988
YHL024W	0.006638922
YPR107C	0.006638905
YGL067W	0.006638757
YLR333C	0.006638724
YGL122C	0.006638642
YHR185C	0.006638592
YHR064C	0.006638575
YDR398W	0.006638559
YIL021W	0.006638493
YER131W	0.006638444
YBR155W	0.006638427
YLL060C	0.006638411
YDR129C	0.006638262
YKR024C	0.006638229
YMR123W	0.00663818
YJL168C	0.006637998
YDR457W	0.006637784
YGR128C	0.006637751
YGR245C	0.006637734
YPR045C	0.006637652
