YJR045C	0.1609673
YCL018W	0.15460347
YLR259C	0.14471853
YML064C	0.122105226
YBR127C	0.12106376
YPR110C	0.11805338
YBR072W	0.11705842
YJR121W	0.114882424
YBR020W	0.11449613
YMR106C	0.112661846
YGL137W	0.11034814
YDL029W	0.10890311
YFL039C	0.10643013
YDR388W	0.10535545
YBL099W	0.104062
YBR196C	0.10402536
YDR394W	0.10319958
YNL064C	0.10234719
YLR180W	0.094657764
YDL126C	0.094481334
YMR205C	0.09392947
YFL037W	0.09339813
YHR030C	0.09258537
YML085C	0.091921285
YBR118W	0.091246985
YBR217W	0.08834746
YFR053C	0.087375484
YDL047W	0.08662206
YDL059C	0.085380755
YGR040W	0.08513702
YOL133W	0.08272885
YJL008C	0.08014129
YOL055C	0.079835355
YER133W	0.07883418
YNL189W	0.07858417
YER177W	0.07806469
YKL152C	0.07794369
YFR028C	0.07763713
YER171W	0.07733564
YDL017W	0.07651785
YBR017C	0.076201074
YKR026C	0.07447001
YPL204W	0.07417941
YBR160W	0.0740296
YBR055C	0.073514365
YHR135C	0.07310702
YDL200C	0.07301292
YPL235W	0.07123318
YGR092W	0.07045123
YOR212W	0.06924971
YLR044C	0.069175914
YOR181W	0.06764559
YGR262C	0.06744931
YMR059W	0.067405835
YMR049C	0.06740506
YER173W	0.0658405
YGL190C	0.065516606
YPL140C	0.0651278
YDR171W	0.064850144
YJL034W	0.06421535
YER179W	0.06356336
YGR254W	0.06346054
YPL240C	0.062966496
YDR142C	0.061992716
YLR291C	0.06001426
YDR523C	0.059813607
YJL130C	0.0594991
YGL206C	0.059065662
YOR351C	0.05867312
YJR077C	0.058395285
YCR002C	0.058358297
YDL043C	0.057066694
YGL048C	0.055977125
YGR240C	0.055973887
YDL225W	0.055120617
YDL055C	0.05448759
YPL061W	0.054205906
YJL173C	0.053225826
YDR128W	0.0529468
YDL145C	0.0525629
YNL135C	0.05255623
YDL229W	0.05206617
YCL040W	0.05186684
YPR111W	0.0512835
YJL098W	0.051149394
YLR175W	0.051071875
YML124C	0.050555874
YJL138C	0.05009524
YOR374W	0.050070044
YDR099W	0.050006945
YGL237C	0.04993727
YJL106W	0.04988177
YCR009C	0.049768135
YDL101C	0.049590167
YBR019C	0.049533624
YOL139C	0.049421784
YAL021C	0.049313672
YPL150W	0.04903423
YOL115W	0.048978813
YGL004C	0.048808776
YBR288C	0.048626937
YNR031C	0.0484702
YMR284W	0.0480946
YJL066C	0.047782138
YDR227W	0.047730938
YFL018C	0.04645265
YFL016C	0.046440743
YDR386W	0.046062287
YJL052W	0.04598375
YIL035C	0.04584381
YBR109C	0.045410298
YNL061W	0.045026172
YNL290W	0.044384547
YJL128C	0.044297636
YER091C	0.044230975
YNL244C	0.044223916
YMR186W	0.04401573
YOL094C	0.04395285
YIL066C	0.04389009
YGL163C	0.04384406
YAR007C	0.04348142
YDL132W	0.043473754
